COUNTRY,"Country ","SEX","Sex","FIELD","Field","ISC11_LEVEL_CAT","Level of education","INDICATOR","Indicator","YEAR","Year ","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
LUX,"Luxembourg","_T","Total","F46","Mathematics and statistics","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,1.4,,
LUX,"Luxembourg","_T","Total","F48","Computing","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,4.3,,
LUX,"Luxembourg","_T","Total","F52","Engineering and engineering trades","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,2.4,,
LUX,"Luxembourg","_T","Total","F54","Manufacturing and processing","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,0,,
LUX,"Luxembourg","_T","Total","F58","Architecture and building","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,4,,
LUX,"Luxembourg","_T","Total","F62","Agriculture, forestry and fishery","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,0,,
LUX,"Luxembourg","_T","Total","F64","Veterinary","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,0,,
LUX,"Luxembourg","_T","Total","F72","Health","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,4,,
LUX,"Luxembourg","_T","Total","F76","Social services","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,0.1,,
LUX,"Luxembourg","_T","Total","F81","Personal services","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,0,,
LUX,"Luxembourg","_T","Total","F84","Transport services","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,0,,
LUX,"Luxembourg","_T","Total","F85","Environmental protection","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,0,,
LUX,"Luxembourg","_T","Total","F86","Security services","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,0,,
MEX,"Mexico","_T","Total","F14","Teacher training and education science","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,12.4,,
MEX,"Mexico","_T","Total","F21","Arts","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,3.1,,
MEX,"Mexico","_T","Total","F22","Humanities","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,1.3,,
MEX,"Mexico","_T","Total","F31","Social and behavioural science","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,7.2,,
MEX,"Mexico","_T","Total","F32","Journalism and information","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,2.2,,
MEX,"Mexico","_T","Total","F34","Business and administration","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,26.2,,
MEX,"Mexico","_T","Total","F38","Law","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,8.5,,
MEX,"Mexico","_T","Total","F42","Life science","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,1.8,,
MEX,"Mexico","_T","Total","F44","Physical science","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,0.6,,
MEX,"Mexico","_T","Total","F46","Mathematics and statistics","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,0.4,,
MEX,"Mexico","_T","Total","F48","Computing","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,2.4,,
MEX,"Mexico","_T","Total","F52","Engineering and engineering trades","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,17.1,"w","Includes data from another category"
MEX,"Mexico","_T","Total","F54","Manufacturing and processing","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,1.8,,
MEX,"Mexico","_T","Total","F58","Architecture and building","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,3.5,,
MEX,"Mexico","_T","Total","F62","Agriculture, forestry and fishery","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,1.2,,
MEX,"Mexico","_T","Total","F64","Veterinary","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,0.6,,
MEX,"Mexico","_T","Total","F72","Health","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,9.1,"w","Includes data from another category"
MEX,"Mexico","_T","Total","F76","Social services","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,,"x","Data included in another category"
MEX,"Mexico","_T","Total","F81","Personal services","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,0.5,,
MEX,"Mexico","_T","Total","F84","Transport services","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,0.1,,
MEX,"Mexico","_T","Total","F85","Environmental protection","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,,"x","Data included in another category"
MEX,"Mexico","_T","Total","F86","Security services","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,0.2,,
NLD,"Netherlands","_T","Total","F14","Teacher training and education science","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,,"M","Missing value	 data cannot exist"
NLD,"Netherlands","_T","Total","F21","Arts","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,,"M","Missing value	 data cannot exist"
NLD,"Netherlands","_T","Total","F22","Humanities","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,,"M","Missing value	 data cannot exist"
NLD,"Netherlands","_T","Total","F31","Social and behavioural science","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,,"M","Missing value	 data cannot exist"
NLD,"Netherlands","_T","Total","F32","Journalism and information","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,,"M","Missing value	 data cannot exist"
NLD,"Netherlands","_T","Total","F34","Business and administration","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,,"M","Missing value	 data cannot exist"
NLD,"Netherlands","_T","Total","F38","Law","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,,"M","Missing value	 data cannot exist"
NLD,"Netherlands","_T","Total","F42","Life science","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,,"M","Missing value	 data cannot exist"
NLD,"Netherlands","_T","Total","F44","Physical science","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,,"M","Missing value	 data cannot exist"
NLD,"Netherlands","_T","Total","F46","Mathematics and statistics","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,,"M","Missing value	 data cannot exist"
NLD,"Netherlands","_T","Total","F48","Computing","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,,"M","Missing value	 data cannot exist"
NLD,"Netherlands","_T","Total","F52","Engineering and engineering trades","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,,"M","Missing value	 data cannot exist"
NLD,"Netherlands","_T","Total","F54","Manufacturing and processing","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,,"M","Missing value	 data cannot exist"
NLD,"Netherlands","_T","Total","F58","Architecture and building","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,,"M","Missing value	 data cannot exist"
NLD,"Netherlands","_T","Total","F62","Agriculture, forestry and fishery","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,,"M","Missing value	 data cannot exist"
NLD,"Netherlands","_T","Total","F64","Veterinary","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,,"M","Missing value	 data cannot exist"
NLD,"Netherlands","_T","Total","F72","Health","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,,"M","Missing value	 data cannot exist"
NLD,"Netherlands","_T","Total","F76","Social services","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,,"M","Missing value	 data cannot exist"
NLD,"Netherlands","_T","Total","F81","Personal services","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,,"M","Missing value	 data cannot exist"
NLD,"Netherlands","_T","Total","F84","Transport services","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,,"M","Missing value	 data cannot exist"
NLD,"Netherlands","_T","Total","F85","Environmental protection","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,,"M","Missing value	 data cannot exist"
NLD,"Netherlands","_T","Total","F86","Security services","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,,"M","Missing value	 data cannot exist"
NZL,"New Zealand","_T","Total","F14","Teacher training and education science","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,12.3,,
NZL,"New Zealand","_T","Total","F21","Arts","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,6.9,,
NZL,"New Zealand","_T","Total","F22","Humanities","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,7,,
NZL,"New Zealand","_T","Total","F31","Social and behavioural science","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,6.8,,
NZL,"New Zealand","_T","Total","F32","Journalism and information","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,3.4,,
NZL,"New Zealand","_T","Total","F34","Business and administration","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,19.1,,
NZL,"New Zealand","_T","Total","F38","Law","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,3.7,,
NZL,"New Zealand","_T","Total","F42","Life science","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,4,,
NZL,"New Zealand","_T","Total","F44","Physical science","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,1.7,,
NZL,"New Zealand","_T","Total","F46","Mathematics and statistics","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,0.8,,
NZL,"New Zealand","_T","Total","F48","Computing","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,5.7,,
NZL,"New Zealand","_T","Total","F52","Engineering and engineering trades","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,3.1,,
